Meter_id,Meter Detection,Average_volume,Category,Std of volume,Monthly changing rate,Cust_type,Max_volume,Meter_size,Min_volume,Estimated water_loss
1.09E+17,1,164.37,,167.07,0,COMMERCIAL,711.4,3,0.22,
1.09E+17,1,164.37,,167.07,0,MULTI-FAMILY,711.4,1,0.22,
1.09E+17,1,164.37,,167.07,0,MULTI-FAMILY,711.4,4,0.22,
1.09E+17,1,164.37,,167.07,0,COLLEGE AND UNIVERSITY,711.4,4,0.22,
1.09E+17,1,6.33,,1.83,-0.08,RESIDENTIAL,11.86,1,3.21,
1.09E+17,1,11.53,,2.9,-0.01,MULTI-FAMILY,19.5,0.63,7.24,
1.09E+17,1,10.74,,7.38,0.01,RESIDENTIAL,30.86,1,2.04,
1.09E+17,1,3.69,,3.45,0.03,MULTI-FAMILY,15.82,1,0.36,
1.09E+17,1,23.42,,4.95,-0.07,MULTI-FAMILY,38.73,1,10.83,
1.09E+17,1,7.22,,1.77,0.11,RESIDENTIAL,10.41,0.63,4.01,
1.10E+17,-1,,Negative Read,,,,,,,
1.10E+17,1,2.13,,0.37,0.02,RESIDENTIAL,3.15,0.63,1.5,
1.10E+17,1,21.68,,12.52,0.3,RESIDENTIAL,52.04,1,6.81,
1.10E+17,1,13.83,,7,-0.05,RESIDENTIAL,46.89,1,4.72,
1.10E+17,1,286.65,,425.96,-0.04,COMMERCIAL,2199.27,4,0,
1.10E+17,1,286.65,,425.96,-0.04,BOAT DOCK,2199.27,4,0,
1.10E+17,1,286.65,,425.96,-0.04,RESIDENTIAL,2199.27,1,0,
1.10E+17,1,286.65,,425.96,-0.04,BOAT DOCK,2199.27,3,0,
1.10E+17,1,286.65,,425.96,-0.04,COMMERCIAL,2199.27,6,0,
1.10E+17,1,286.65,,425.96,-0.04,BOAT DOCK,2199.27,6,0,
1.10E+17,1,286.65,,425.96,-0.04,MULTI-FAMILY,2199.27,4,0,
1.10E+17,1,286.65,,425.96,-0.04,MULTI-FAMILY,2199.27,1,0,
1.10E+17,1,286.65,,425.96,-0.04,MULTI-FAMILY,2199.27,0.75,0,
1.10E+17,1,9.13,,5.27,-0.17,RESIDENTIAL,34.39,0.63,1.47,
1.10E+17,-1,,Negative Read,,,,,,,
1.10E+17,1,7.93,,1.59,0.02,RESIDENTIAL,11.9,0.63,5.51,
1.10E+17,1,7.43,,4.67,-0.18,MULTI-FAMILY,33,0.63,2.58,
1.11E+17,-1,0.27,,-0.05,-0.06,CONSOLIDATED,-0.03,4,1.64,106.44
1.11E+17,1,6.82,,3.1,-0.06,MULTI-FAMILY,16.93,1,2.99,
1.11E+17,1,9.13,,2.46,0.17,MULTI-FAMILY,13.09,1,4.78,
1.11E+17,1,10.48,,3.21,-0.1,RESIDENTIAL,19.55,0.63,5.42,
1.11E+17,1,14.7,,4.26,0.07,MULTI-FAMILY,24.65,0.63,6.77,
1.11E+17,1,38.45,,7.45,0.33,COMMERCIAL,61.36,1,29.65,
1.11E+17,1,27.03,,8.98,-0.61,RESIDENTIAL,45.23,1,7.71,
1.11E+17,1,12.06,,4.1,-0.05,RESIDENTIAL,20.3,0.63,5.79,
1.11E+17,1,26.74,,13.1,0.08,RESIDENTIAL,81.2,1,2.53,
1.11E+17,1,18.14,,4.92,0.07,RESIDENTIAL,33.66,1,8.83,
1.11E+17,1,18.14,,4.92,0.07,MULTI-FAMILY,33.66,1,8.83,
1.11E+17,1,126.07,,124.32,0.11,BOAT DOCK,571.17,3,0.48,
1.11E+17,1,126.07,,124.32,0.11,COMMERCIAL,571.17,2,0.48,
1.11E+17,1,126.07,,124.32,0.11,HOSPITAL,571.17,3,0.48,
1.11E+17,1,126.07,,124.32,0.11,COMMERCIAL,571.17,4,0.48,
1.11E+17,1,126.07,,124.32,0.11,RESIDENTIAL,571.17,0.75,0.48,
1.11E+17,1,3.07,,2.25,0.32,RESIDENTIAL,8.09,1,0,
1.11E+17,1,71.79,,26.36,0.71,SPRINKLER,140.9,1,0,
1.11E+17,1,8,,1.48,-0.06,MULTI-FAMILY,11.22,0.63,4.21,
1.11E+17,1,17.09,,3.83,0.04,RESIDENTIAL,25.71,0.63,9.93,
1.11E+17,1,7.68,,1.83,0,RESIDENTIAL,13.12,0.63,4.9,
1.12E+17,1,6.06,,2.81,-0.15,MULTI-FAMILY,9.2,1,0,
1.12E+17,1,15.99,,5.55,-0.07,RESIDENTIAL,36.47,0.63,9.41,
1.12E+17,1,13.33,,3.18,2.32,RESIDENTIAL,17.45,0.63,9.72,
1.12E+17,1,10.51,,12.24,-1.15,RESIDENTIAL,39.27,0.63,0,
1.12E+17,1,25.12,,9.44,-0.85,RESIDENTIAL,45.24,1,12.47,
1.12E+17,1,26.96,,14.6,-0.21,CITY,57.55,1.5,3.61,
1.12E+17,1,5.79,,3.23,-0.2,RESIDENTIAL,13.98,0.63,0.79,
1.12E+17,1,0.81,,0.55,0.01,COMMERCIAL,3.37,0.63,0,
1.12E+17,-1,,Negative Read,,,,,,,
1.12E+17,1,3.16,,1.44,-0.07,MULTI-FAMILY,8.16,1,0,
1.12E+17,1,5.84,,2.4,0.05,RESIDENTIAL,12.38,0.63,2.21,
1.12E+17,1,8.4,,4.02,-0.02,RESIDENTIAL,23.51,0.63,4.99,
1.12E+17,1,23.86,,4.96,-0.2,MULTI-FAMILY,36.69,1,14.6,
1.13E+17,1,19.73,,7.59,0.06,RESIDENTIAL,50.67,1,8.91,
1.13E+17,1,0.47,,0.57,-0.04,CONSOLIDATED,2.53,1,0,
1.13E+17,1,8.53,,4.45,-0.52,RESIDENTIAL,21.29,0.63,1.75,
1.13E+17,1,176.84,,165.81,0.01,COMMERCIAL,657.54,2,0,
1.13E+17,1,176.84,,165.81,0.01,BOAT DOCK,657.54,4,0,
1.13E+17,1,176.84,,165.81,0.01,BOAT DOCK,657.54,3,0,
1.13E+17,1,176.84,,165.81,0.01,MULTI-FAMILY,657.54,1,0,
1.13E+17,1,176.84,,165.81,0.01,MULTI-FAMILY,657.54,3,0,
1.13E+17,1,176.84,,165.81,0.01,RESIDENTIAL,657.54,1,0,
1.13E+17,1,176.84,,165.81,0.01,COMMERCIAL,657.54,3,0,
1.13E+17,1,60.43,,121.35,1.3,CITY,636.09,2,0,
1.13E+17,1,4.74,,4.08,-0.12,RESIDENTIAL,13.24,0.63,0,
1.13E+17,1,63.65,,51.61,-2.99,RESIDENTIAL,311.61,1,8.83,
1.13E+17,1,15.28,,5.29,-0.17,MULTI-FAMILY,29.79,0.63,5.07,
1.14E+17,1,20.43,,5.92,0.34,MULTI-FAMILY,28.91,1,6.81,
1.14E+17,1,33.01,,18.89,-0.22,RESIDENTIAL,91.97,1,7.87,
1.14E+17,1,32.28,,6.65,0.2,RESIDENTIAL,44.88,1,19.13,
1.14E+17,1,16.46,,5.43,-0.38,RESIDENTIAL,28.23,1,6.25,
1.14E+17,1,302.34,,370.93,-0.03,BOAT DOCK,1507.2,3,0,
1.14E+17,1,302.34,,370.93,-0.03,BOAT DOCK,1507.2,4,0,
1.14E+17,1,302.34,,370.93,-0.03,COMMERCIAL,1507.2,4,0,
1.14E+17,1,302.34,,370.93,-0.03,MULTI-FAMILY,1507.2,3,0,
1.14E+17,1,302.34,,370.93,-0.03,MULTI-FAMILY,1507.2,1,0,
1.14E+17,1,302.34,,370.93,-0.03,MULTI-FAMILY,1507.2,0.75,0,
1.14E+17,1,25.76,,9.55,0.2,RESIDENTIAL,50.77,1,3.42,
1.14E+17,1,28.87,,11.74,-0.36,RESIDENTIAL,68.8,1,5.26,
1.14E+17,1,9.08,,5.68,0.1,MULTI-FAMILY,31.7,0.63,1.6,
1.14E+17,1,10.66,,4.69,-0.19,RESIDENTIAL,21.72,0.63,2.75,
1.14E+17,1,5.3,,5.24,-0.13,RESIDENTIAL,33.66,0.63,0,
1.14E+17,1,28.19,,7.09,0.55,RESIDENTIAL,42.95,1,13.93,
1.14E+17,1,14.61,,8.33,-0.16,RESIDENTIAL,42.17,1,2.04,
1.14E+17,1,27.63,,17.12,0.05,RESIDENTIAL,85.19,0.63,2.49,
1.14E+17,1,2.45,,1.02,-0.05,MULTI-FAMILY,5.15,1,0,
1.14E+17,1,7.33,,2.2,-0.11,MULTI-FAMILY,11.81,0.63,2.32,
1.15E+17,1,6.68,,0.87,-0.01,MULTI-FAMILY,9.51,0.63,5.34,
1.15E+17,1,18.99,,7.36,-0.42,RESIDENTIAL,34.21,0.63,8.01,
1.15E+17,1,15.23,,5.65,-0.14,RESIDENTIAL,34.21,1,6.06,
1.15E+17,1,10.62,,4.68,-0.21,RESIDENTIAL,21.71,0.63,0.72,
1.15E+17,1,11.9,,4.4,-0.05,RESIDENTIAL,26.12,0.63,5.43,
1.15E+17,1,64.55,,272,0.24,RESIDENTIAL,1503.58,1,0,
1.15E+17,1,14.3,,6.4,-0.5,RESIDENTIAL,25.1,0.63,0,
1.15E+17,1,8.22,,1.85,0.01,MULTI-FAMILY,14.48,0.63,5.34,
1.15E+17,-1,,Negative Read,,,,,,,
1.15E+17,1,32.96,,45.24,0.62,CITY,186.89,2,0,
1.15E+17,1,45.26,,76.8,-0.1,RESIDENTIAL,323.3,0.75,0,
1.15E+17,1,45.26,,76.8,-0.1,HOSPITAL,323.3,3,0,
1.15E+17,1,45.26,,76.8,-0.1,COMMERCIAL,323.3,4,0,
1.15E+17,1,45.26,,76.8,-0.1,MULTI-FAMILY,323.3,3,0,
1.15E+17,1,45.26,,76.8,-0.1,MULTI-FAMILY,323.3,0.75,0,
1.15E+17,1,45.26,,76.8,-0.1,MULTI-FAMILY,323.3,6,0,
1.15E+17,1,19.43,,7.42,0.33,POOL,46.46,1,9.05,
1.15E+17,1,17.22,,3.98,-0.07,RESIDENTIAL,23.51,1,8.63,
1.15E+17,1,10.49,,6.93,-0.07,MULTI-FAMILY,34.82,0.63,0,
1.15E+17,1,2.96,,14.04,-0.01,RESIDENTIAL,88.29,0.63,0,
1.15E+17,1,3,,0.54,0.02,MULTI-FAMILY,4.72,0.63,1.91,
1.15E+17,1,2.64,,1.66,0,COMMERCIAL,9.93,0.63,1.07,
1.15E+17,1,15.71,,11.01,0.2,RESIDENTIAL,46.99,1,0,
1.16E+17,1,4.26,,1,-0.01,MULTI-FAMILY,6.25,1,2.14,
1.16E+17,1,9.58,,3.51,-0.3,RESIDENTIAL,16.92,0.63,4.08,
1.16E+17,1,31.05,,9.69,-1.17,RESIDENTIAL,50.49,0.63,15.74,
1.16E+17,1,6.37,,1.35,0.04,RESIDENTIAL,8.77,1,3.31,
1.16E+17,1,14.23,,4.18,0.04,RESIDENTIAL,21.17,0.63,1.32,
1.16E+17,1,118.26,,181.01,0.02,BOAT DOCK,975.85,3,0.07,
1.16E+17,1,118.26,,181.01,0.02,RESIDENTIAL,975.85,1,0.07,
1.16E+17,1,118.26,,181.01,0.02,COLLEGE AND UNIVERSITY,975.85,4,0.07,
1.16E+17,1,118.26,,181.01,0.02,BOAT DOCK,975.85,4,0.07,
1.16E+17,1,118.26,,181.01,0.02,MULTI-FAMILY,975.85,3,0.07,
1.16E+17,1,118.26,,181.01,0.02,COMMERCIAL,975.85,3,0.07,
1.16E+17,1,118.26,,181.01,0.02,MULTI-FAMILY,975.85,0.75,0.07,
1.16E+17,1,9.22,,11.64,-0.52,RESIDENTIAL,48.09,0.63,0,
1.16E+17,1,6.98,,5.86,-0.04,RESIDENTIAL,40.18,0.63,0,
1.16E+17,1,6.73,,2.76,-0.21,RESIDENTIAL,11.94,1,1.57,
1.16E+17,1,6.65,,1.42,-0.08,RESIDENTIAL,8.51,0.63,4.33,
1.16E+17,-1,,Negative Read,,,,,,,
1.16E+17,1,9.82,,3.55,0.18,RESIDENTIAL,17.78,1,0,
1.16E+17,1,2.23,,0.68,0.04,MULTI-FAMILY,3.68,0.63,0.77,
1.17E+17,1,15.46,,3.65,-0.5,RESIDENTIAL,22.44,0.63,8.29,
1.17E+17,1,9.07,,3.7,-0.08,MULTI-FAMILY,14.07,0.63,1.8,
1.17E+17,1,4.15,,1.59,-0.02,RESIDENTIAL,7.35,1,2,
1.17E+17,1,22.55,,9.07,-0.09,RESIDENTIAL,54.94,0.63,10.69,
1.17E+17,1,211.27,,205.47,0.01,BOAT DOCK,1146.69,3,0,
1.17E+17,1,211.27,,205.47,0.01,BOAT DOCK,1146.69,4,0,
1.17E+17,1,211.27,,205.47,0.01,BOAT DOCK,1146.69,6,0,
1.17E+17,1,211.27,,205.47,0.01,MULTI-FAMILY,1146.69,3,0,
1.17E+17,1,211.27,,205.47,0.01,MULTI-FAMILY,1146.69,0.75,0,
1.17E+17,1,211.27,,205.47,0.01,RESIDENTIAL,1146.69,1,0,
1.17E+17,1,211.27,,205.47,0.01,MULTI-FAMILY,1146.69,4,0,
1.17E+17,1,15.22,,6.75,0.04,RESIDENTIAL,33.28,0.63,8.69,
1.17E+17,1,9.04,,2.8,-0.2,MULTI-FAMILY,17.72,0.63,6.31,
1.17E+17,1,5.07,,0.7,-0.3,MULTI-FAMILY,6.07,1,4.08,
1.17E+17,1,21.5,,12.78,0.39,RESIDENTIAL,60.48,1,5.1,
1.17E+17,1,22.37,,14.93,-0.05,RESIDENTIAL,50.31,0.63,2.45,
1.17E+17,1,7.72,,2.31,-0.05,MULTI-FAMILY,13.12,0.63,4.63,
1.17E+17,1,12.06,,7.08,-0.21,RESIDENTIAL,33.49,0.63,2.17,
1.17E+17,1,4.92,,4.88,-0.12,MULTI-FAMILY,23.87,0.63,0,
1.18E+17,1,20.96,,6.4,-0.17,MULTI-FAMILY,42.32,1,8.9,
1.18E+17,1,13.87,,42.71,0.03,MULTI-FAMILY,381.51,0.63,0,
1.18E+17,1,13.87,,42.71,0.03,RESIDENTIAL,381.51,1,0,
1.18E+17,1,4.99,,3.72,0.07,RESIDENTIAL,17.74,1,0,
1.18E+17,1,8.43,,3.4,0,MULTI-FAMILY,18.11,0.63,3.87,
1.18E+17,1,8.43,,3.4,0,RESIDENTIAL,18.11,0.63,3.87,
1.18E+17,1,2.85,,2.25,-0.05,RESIDENTIAL,12.77,0.63,0,
1.18E+17,1,138.14,,200.25,-1.29,BOAT DOCK,1273.82,3,0.37,
1.18E+17,1,138.14,,200.25,-1.29,RESIDENTIAL,1273.82,0.75,0.37,
1.18E+17,1,138.14,,200.25,-1.29,BOAT DOCK,1273.82,4,0.37,
1.18E+17,1,138.14,,200.25,-1.29,COMMERCIAL,1273.82,4,0.37,
1.18E+17,1,8.19,,3.36,0.01,RESIDENTIAL,14.03,2,1.34,
1.18E+17,1,5.97,,2.44,0.22,RESIDENTIAL,13.93,1,2.45,
1.18E+17,1,3.5,,2.49,0.14,RESIDENTIAL,8.29,0.63,0,
1.18E+17,1,3.84,,2.28,0.02,RESIDENTIAL,10.24,0.63,0.36,
1.18E+17,1,10.89,,5.87,0.3,RESIDENTIAL,36.62,0.63,1.09,
1.18E+17,1,2.82,,1.01,0.02,MULTI-FAMILY,4.56,1,0.58,
1.18E+17,1,38.34,,13.1,-0.55,RESIDENTIAL,70.94,1,0,
1.18E+17,1,0.88,,0.24,0.02,MULTI-FAMILY,1.16,0.63,0,
1.19E+17,1,2.22,,0.82,0.06,RESIDENTIAL,4.41,0.63,0.36,
1.19E+17,1,10.42,,9.27,-0.19,RESIDENTIAL,50.77,0.63,0.36,
1.19E+17,1,6.3,,3.66,-0.03,RESIDENTIAL,13.93,0.63,0,
1.19E+17,1,4.85,,2.53,-0.17,RESIDENTIAL,10.95,0.63,1.45,
1.19E+17,1,175.9,,188.6,0.04,COMMERCIAL,937.48,4,0,
1.19E+17,1,175.9,,188.6,0.04,BOAT DOCK,937.48,6,0,
1.19E+17,1,175.9,,188.6,0.04,BOAT DOCK,937.48,3,0,
1.19E+17,1,175.9,,188.6,0.04,BOAT DOCK,937.48,4,0,
1.19E+17,1,175.9,,188.6,0.04,COLLEGE AND UNIVERSITY,937.48,4,0,
1.19E+17,1,175.9,,188.6,0.04,MULTI-FAMILY,937.48,3,0,
1.19E+17,1,175.9,,188.6,0.04,MULTI-FAMILY,937.48,1,0,
1.19E+17,1,12.45,,3.08,-0.19,RESIDENTIAL,19.45,0.63,7.24,
1.19E+17,1,3.09,,0.61,-0.03,RESIDENTIAL,4.11,0.63,2.21,
1.19E+17,1,49.85,,8.12,0.02,COMMERCIAL,80.32,0.63,39.7,
1.19E+17,1,8.78,,3.73,0.11,RESIDENTIAL,20.54,0.63,2.94,
1.19E+17,1,5.35,,0.7,-0.01,RESIDENTIAL,6.85,1,3.98,
1.20E+17,1,9.68,,3.51,0.08,RESIDENTIAL,20.66,0.63,4.71,
1.20E+17,1,19.01,,16.43,0.13,COMMERCIAL,78.91,0.63,0,
1.20E+17,1,6.42,,2.78,0.14,RESIDENTIAL,15.45,0.63,0,
1.20E+17,1,7.48,,0.95,-0.14,RESIDENTIAL,9.2,0.63,5.89,
1.20E+17,1,13.47,,6.14,0.18,RESIDENTIAL,29.79,0.63,2.17,
1.20E+17,1,37.66,,69.27,-0.02,RESIDENTIAL,421.9,0.63,0,
1.20E+17,1,190.8,,233.95,-0.12,HOSPITAL,1195.46,3,0.27,
1.20E+17,1,190.8,,233.95,-0.12,COMMERCIAL,1195.46,3,0.27,
1.20E+17,1,190.8,,233.95,-0.12,BOAT DOCK,1195.46,4,0.27,
1.20E+17,1,190.8,,233.95,-0.12,MULTI-FAMILY,1195.46,3,0.27,
1.20E+17,1,190.8,,233.95,-0.12,BOAT DOCK,1195.46,3,0.27,
1.20E+17,1,190.8,,233.95,-0.12,COMMERCIAL,1195.46,6,0.27,
1.20E+17,1,190.8,,233.95,-0.12,MULTI-FAMILY,1195.46,0.75,0.27,
1.20E+17,1,190.8,,233.95,-0.12,COLLEGE AND UNIVERSITY,1195.46,3,0.27,
1.20E+17,1,16.2,,4.26,0.23,RESIDENTIAL,24.61,1,7.01,
1.20E+17,1,6.88,,2.03,0.02,MULTI-FAMILY,13.39,0.63,3.86,
1.20E+17,1,7.54,,0.75,-0.01,RESIDENTIAL,9.24,0.63,6.19,
1.20E+17,1,4.84,,1.24,0.04,COMMERCIAL,8.82,0.63,2.85,
1.20E+17,1,5.6,,1.81,-0.1,RESIDENTIAL,8.83,0.63,2.36,
1.21E+17,1,11.62,,6.65,-0.13,RESIDENTIAL,39.09,0.63,2.76,
1.21E+17,1,11.31,,5.77,0.04,RESIDENTIAL,25.98,1,2.36,
1.21E+17,1,11.35,,4.47,-0.27,RESIDENTIAL,20.97,0.63,2.17,
1.21E+17,1,5.86,,0.79,0.01,RESIDENTIAL,7.96,0.63,4.41,
1.21E+17,1,4.19,,1.24,-0.04,RESIDENTIAL,6.96,0.63,1.45,
1.21E+17,1,150.39,,200.79,0.03,COMMERCIAL,739.48,4,0,
1.21E+17,1,150.39,,200.79,0.03,COMMERCIAL,739.48,3,0,
1.21E+17,1,150.39,,200.79,0.03,BOAT DOCK,739.48,4,0,
1.21E+17,1,150.39,,200.79,0.03,MULTI-FAMILY,739.48,1,0,
1.21E+17,1,150.39,,200.79,0.03,BOAT DOCK,739.48,3,0,
1.21E+17,1,150.39,,200.79,0.03,MULTI-FAMILY,739.48,0.75,0,
1.21E+17,1,150.39,,200.79,0.03,MULTI-FAMILY,739.48,3,0,
1.21E+17,1,150.39,,200.79,0.03,COMMERCIAL,739.48,2,0,
1.21E+17,1,4.05,,1.67,0.09,RESIDENTIAL,8.04,0.63,0.71,
1.21E+17,1,13.17,,4.86,0.12,RESIDENTIAL,33.66,1,0,
1.21E+17,1,81.5,,405.53,-0.35,RESIDENTIAL,2580.78,0.63,0,
1.21E+17,1,17.77,,6.52,-0.58,RESIDENTIAL,30.54,0.63,4.99,
1.21E+17,1,30,,3.6,-0.51,CITY,38.28,2,23.55,
1.21E+17,1,5.28,,2.5,0.07,MULTI-FAMILY,9.12,1,0,
1.22E+17,1,17.14,,4,-0.07,RESIDENTIAL,28.05,0.63,10.3,
1.22E+17,1,8.37,,11.47,-0.46,CONSOLIDATED,35.42,0.63,0,
1.22E+17,1,14.66,,3.96,0.19,RESIDENTIAL,24.61,0.63,4.78,
1.22E+17,1,3.51,,1.71,-0.07,MULTI-FAMILY,7.18,1,0,
1.22E+17,1,13.05,,1.79,-1.07,RESIDENTIAL,16.21,0.63,9.79,
1.22E+17,1,13.86,,7.75,-0.45,RESIDENTIAL,27.59,0.63,0,
1.22E+17,1,9.49,,2.22,-0.11,RESIDENTIAL,13.97,0.63,6.19,
1.22E+17,1,120.57,,166.72,0.07,COMMERCIAL,807.15,4,0,
1.22E+17,1,120.57,,166.72,0.07,COMMERCIAL,807.15,0.75,0,
1.22E+17,1,120.57,,166.72,0.07,MULTI-FAMILY,807.15,6,0,
1.22E+17,1,120.57,,166.72,0.07,MULTI-FAMILY,807.15,0.75,0,
1.22E+17,1,120.57,,166.72,0.07,COMMERCIAL,807.15,3,0,
1.22E+17,1,120.57,,166.72,0.07,MULTI-FAMILY,807.15,3,0,
1.22E+17,1,120.57,,166.72,0.07,BOAT DOCK,807.15,3,0,
1.22E+17,1,3.23,,3.45,-0.04,RESIDENTIAL,19.95,0.63,0.39,
1.22E+17,1,23.82,,11.6,0.63,RESIDENTIAL,53.3,1,6.81,
1.22E+17,1,20.64,,7.61,-0.94,RESIDENTIAL,33.99,1,5.91,
1.23E+17,1,7.83,,2.57,-0.02,MULTI-FAMILY,15.67,0.63,3.26,
1.23E+17,1,10.6,,4.22,-0.26,RESIDENTIAL,19.59,0.63,3.56,
1.23E+17,1,13.12,,3.53,0.09,MULTI-FAMILY,21.26,0.63,6.91,
1.23E+17,1,16.51,,6.75,-0.11,RESIDENTIAL,42.75,1,5.61,
1.23E+17,1,4.8,,0.74,0.01,RESIDENTIAL,6.06,0.63,3.21,
1.23E+17,1,9.35,,7.92,-0.14,RESIDENTIAL,21.75,1.5,0,
1.23E+17,1,7.31,,2.39,0.01,MULTI-FAMILY,10.39,0.63,0,
1.23E+17,1,24.94,,11.63,0.32,RESIDENTIAL,52.61,0.63,5.43,
1.23E+17,1,228.82,,288.41,-0.11,COLLEGE AND UNIVERSITY,1095.9,3,0,
1.23E+17,1,228.82,,288.41,-0.11,BOAT DOCK,1095.9,6,0,
1.23E+17,1,228.82,,288.41,-0.11,HOSPITAL,1095.9,4,0,
1.23E+17,1,228.82,,288.41,-0.11,BOAT DOCK,1095.9,3,0,
1.23E+17,1,228.82,,288.41,-0.11,RESIDENTIAL,1095.9,0.75,0,
1.23E+17,1,228.82,,288.41,-0.11,HOTEL,1095.9,4,0,
1.23E+17,1,228.82,,288.41,-0.11,MULTI-FAMILY,1095.9,3,0,
1.23E+17,1,228.82,,288.41,-0.11,COMMERCIAL,1095.9,3,0,
1.23E+17,1,228.82,,288.41,-0.11,MULTI-FAMILY,1095.9,0.75,0,
1.23E+17,1,13.71,,5.38,0.01,RESIDENTIAL,29.21,1,5.7,
1.23E+17,1,5.21,,5.45,-0.37,RESIDENTIAL,21.36,0.63,0,
1.23E+17,1,7.96,,3.46,-0.11,RESIDENTIAL,14.83,1,1.97,
1.23E+17,1,11.24,,1.63,0.52,RESIDENTIAL,12.97,0.63,8.21,
1.23E+17,-1,,Negative Read,,,,,,,
1.23E+17,1,5.04,,1.74,0.23,MULTI-FAMILY,8.83,0.63,0,
1.23E+17,-1,-0.34,,-0.06,-0.03,SPRINKLER,-0.03,2,0.02,42.46
1.23E+17,1,22.24,,8,0.05,MULTI-FAMILY,57.39,2,13.93,
1.23E+17,1,21.96,,8.28,-0.07,RESIDENTIAL,40.39,0.63,7.48,
1.23E+17,1,7.68,,3.84,-0.09,RESIDENTIAL,13.98,0.63,1.81,
1.23E+17,1,4.57,,2.66,0.01,RESIDENTIAL,13.16,0.63,0,
1.23E+17,1,2.83,,2.64,0.24,RESIDENTIAL,7.96,0.63,0,
1.24E+17,1,4.47,,2.39,0.33,RESIDENTIAL,8.51,1,0,
1.24E+17,1,12.57,,6.09,-1.05,MULTI-FAMILY,41.34,1,4.86,
1.24E+17,1,24.01,,8.84,-0.07,RESIDENTIAL,43.48,1,8.09,
1.24E+17,1,286.19,,455.6,0.05,HOSPITAL,2186.18,3,0,
1.24E+17,1,286.19,,455.6,0.05,COMMERCIAL,2186.18,3,0,
1.24E+17,1,286.19,,455.6,0.05,MULTI-FAMILY,2186.18,0.75,0,
1.24E+17,1,286.19,,455.6,0.05,COMMERCIAL,2186.18,4,0,
1.24E+17,1,286.19,,455.6,0.05,MULTI-FAMILY,2186.18,3,0,
1.24E+17,1,286.19,,455.6,0.05,MULTI-FAMILY,2186.18,6,0,
1.24E+17,1,29.9,,13.05,-1.26,RESIDENTIAL,73.48,0.63,2.49,
1.24E+17,1,24.77,,10.41,-1.33,MULTI-FAMILY,52.65,0.63,8.42,
1.24E+17,1,138.05,,87.95,-0.29,CONSOLIDATED,399.76,2,13.24,
1.24E+17,1,7.32,,1.24,-0.01,MULTI-FAMILY,11.22,0.63,3.92,
1.25E+17,1,3.38,,3.38,6.77,RESIDENTIAL,6.77,1,0,
1.25E+17,1,10.88,,4.19,-0.11,RESIDENTIAL,25.92,0.63,5.1,
1.25E+17,1,17.4,,11.47,-0.2,RESIDENTIAL,77.82,1,5.52,
1.25E+17,1,6.19,,2.99,0.48,RESIDENTIAL,12.38,1,0,
1.25E+17,1,2.79,,1.06,0,RESIDENTIAL,6.65,0.63,1.42,
1.25E+17,1,9.03,,2.89,-0.11,MULTI-FAMILY,20.47,0.63,4.56,
1.25E+17,1,33.48,,9.02,-0.28,RESIDENTIAL,52.12,1,17.75,
1.25E+17,-1,3.77,Zero Read,3.9,-0.04,BOAT DOCK,2.89,3,-0.16,231272.18
1.25E+17,-1,3.77,Zero Read,3.9,-0.04,BOAT DOCK,2.89,6,-0.16,231272.18
1.25E+17,-1,3.77,Zero Read,3.9,-0.04,COMMERCIAL,2.89,4,-0.16,231272.18
1.25E+17,-1,3.77,Zero Read,3.9,-0.04,BOAT DOCK,2.89,4,-0.16,231272.18
1.25E+17,-1,3.77,Zero Read,3.9,-0.04,HOSPITAL,2.89,4,-0.16,231272.18
1.25E+17,-1,3.77,Zero Read,3.9,-0.04,MULTI-FAMILY,2.89,0.75,-0.16,231272.18
1.25E+17,-1,3.77,Zero Read,3.9,-0.04,COMMERCIAL,2.89,3,-0.16,231272.18
1.25E+17,-1,3.77,Zero Read,3.9,-0.04,MULTI-FAMILY,2.89,1,-0.16,231272.18
1.25E+17,-1,3.77,Blocked_meter,3.9,-0.04,BOAT DOCK,2.89,3,-0.16,231272.18
1.25E+17,-1,3.77,Blocked_meter,3.9,-0.04,BOAT DOCK,2.89,6,-0.16,231272.18
1.25E+17,-1,3.77,Blocked_meter,3.9,-0.04,COMMERCIAL,2.89,4,-0.16,231272.18
1.25E+17,-1,3.77,Blocked_meter,3.9,-0.04,BOAT DOCK,2.89,4,-0.16,231272.18
1.25E+17,-1,3.77,Blocked_meter,3.9,-0.04,HOSPITAL,2.89,4,-0.16,231272.18
1.25E+17,-1,3.77,Blocked_meter,3.9,-0.04,MULTI-FAMILY,2.89,0.75,-0.16,231272.18
1.25E+17,-1,3.77,Blocked_meter,3.9,-0.04,COMMERCIAL,2.89,3,-0.16,231272.18
1.25E+17,-1,3.77,Blocked_meter,3.9,-0.04,MULTI-FAMILY,2.89,1,-0.16,231272.18
1.25E+17,1,1.99,,1.74,0.03,RESIDENTIAL,10.38,0.63,0,
1.25E+17,1,7.55,,2.25,0.06,RESIDENTIAL,12.77,0.63,2.66,
1.25E+17,1,6.5,,2.32,-0.08,RESIDENTIAL,16.29,0.63,3.48,
1.26E+17,1,5.98,,2.31,0.09,RESIDENTIAL,9.05,1.5,0,
1.26E+17,1,7.15,,3.19,-0.11,RESIDENTIAL,14.72,0.63,0.57,
